incident_id,state,district,crime_type,year,month,day,latitude,longitude,victim_age,victim_gender,case_status,date,weekday
INC_000416,Gujarat,District_23,Drug Offenses,2022,12,16,22.91937850445693,85.88203736679299,38,Male,Closed,2022-12-16,Friday
INC_000417,Haryana,District_1,Drug Offenses,2018,11,27,10.466635179187993,69.1696817120151,44,Female,Open,2018-11-27,Tuesday
INC_000418,Haryana,District_46,Drug Offenses,2020,12,20,23.917311244735394,77.45893736971935,59,Female,Under Investigation,2020-12-20,Sunday
INC_000419,Gujarat,District_37,Murder,2018,1,12,19.019393289996444,81.58815284314291,76,Male,Open,2018-01-12,Friday
INC_000420,Gujarat,District_21,Drug Offenses,2021,1,11,25.606923145623732,72.29079168917276,23,Female,Open,2021-01-11,Monday
INC_000421,Punjab,District_26,Domestic Violence,2018,11,27,19.273064088419854,96.55497985013434,72,Female,Open,2018-11-27,Tuesday
INC_000422,Tamil Nadu,District_46,Robbery,2021,2,10,14.968674580060636,74.06382357309882,61,Male,Under Investigation,2021-02-10,Wednesday
INC_000423,Gujarat,District_36,Burglary,2019,11,3,10.753992981622918,71.7802407712547,53,Male,Open,2019-11-03,Sunday
INC_000424,Andhra Pradesh,District_23,Rape,2019,12,13,17.132634893077977,73.90251134271999,45,Female,Closed,2019-12-13,Friday
INC_000425,Kerala,District_1,Robbery,2023,12,27,10.802700194344816,90.30277286163201,62,Male,Closed,2023-12-27,Wednesday
INC_000426,Kerala,District_40,Rape,2023,6,3,13.130011573895533,80.33966411888343,34,Female,Closed,2023-06-03,Saturday
INC_000427,Uttar Pradesh,District_15,Assault,2022,9,15,36.63274859880683,84.3970622528236,76,Female,Under Investigation,2022-09-15,Thursday
INC_000428,Karnataka,District_21,Rape,2020,4,16,20.87900315029194,68.60926555260446,57,Male,Open,2020-04-16,Thursday
INC_000429,Haryana,District_47,Burglary,2022,3,13,23.42428122864548,68.99850794862613,75,Male,Under Investigation,2022-03-13,Sunday
INC_000430,Maharashtra,District_9,Burglary,2021,12,17,33.334937333379244,80.92894094498347,69,Female,Open,2021-12-17,Friday
INC_000431,Madhya Pradesh,District_9,Drug Offenses,2022,8,3,36.87149811422995,91.68300205284709,20,Female,Closed,2022-08-03,Wednesday
INC_000432,Bihar,District_10,Kidnapping,2018,11,20,24.898719030995764,93.6719274825194,29,Female,Open,2018-11-20,Tuesday
INC_000433,Maharashtra,District_26,Assault,2021,10,11,31.561740810280977,70.51449046027356,56,Female,Open,2021-10-11,Monday
INC_000434,Karnataka,District_41,Domestic Violence,2023,9,27,17.481289705763583,83.61252996092966,29,Male,Open,2023-09-27,Wednesday
INC_000435,Madhya Pradesh,District_35,Theft,2019,12,21,16.866574765971443,94.48366090209885,19,Female,Under Investigation,2019-12-21,Saturday
INC_000436,Punjab,District_25,Cybercrime,2023,11,19,19.678407908842246,79.2512098775387,73,Male,Open,2023-11-19,Sunday
INC_000437,Tamil Nadu,District_26,Rape,2020,5,22,27.502710617535826,92.05740911142269,63,Male,Open,2020-05-22,Friday
INC_000438,West Bengal,District_11,Kidnapping,2021,9,11,27.783558988397864,71.87717397758365,39,Female,Open,2021-09-11,Saturday
INC_000439,Tamil Nadu,District_38,Drug Offenses,2021,2,28,17.141943604834076,95.12644020036616,40,Male,Under Investigation,2021-02-28,Sunday
INC_000440,Maharashtra,District_2,Murder,2018,3,16,11.863087799962232,89.79127620840778,47,Male,Under Investigation,2018-03-16,Friday
INC_000441,Maharashtra,District_7,Theft,2020,7,21,26.33949143749975,95.29869739082015,22,Female,Under Investigation,2020-07-21,Tuesday
INC_000442,Madhya Pradesh,District_18,Vandalism,2019,7,3,11.721450003474171,87.62189977302269,26,Male,Open,2019-07-03,Wednesday
INC_000443,Madhya Pradesh,District_27,Fraud,2021,6,22,24.776282738650572,78.53871402798339,38,Male,Closed,2021-06-22,Tuesday
INC_000444,Haryana,District_34,Kidnapping,2021,6,6,28.10924171363296,95.20725400321695,28,Female,Closed,2021-06-06,Sunday
INC_000445,Punjab,District_27,Murder,2018,2,14,28.3177333954391,75.99143651296617,22,Female,Closed,2018-02-14,Wednesday
INC_000446,Haryana,District_17,Assault,2022,10,24,29.850691209128307,77.63300313979025,52,Female,Open,2022-10-24,Monday
INC_000447,Karnataka,District_43,Vandalism,2019,6,18,33.312923225404276,88.32344412205046,44,Female,Closed,2019-06-18,Tuesday
INC_000448,Gujarat,District_44,Drug Offenses,2023,4,17,22.498810766978863,90.1941726862362,66,Female,Closed,2023-04-17,Monday
INC_000449,Tamil Nadu,District_24,Theft,2020,12,4,29.177226496357566,94.95270103162547,19,Female,Closed,2020-12-04,Friday
INC_000450,Madhya Pradesh,District_25,Theft,2021,3,23,25.956009325609266,73.93926986263007,41,Female,Open,2021-03-23,Tuesday
INC_000451,Odisha,District_7,Theft,2021,11,15,13.412558254132794,91.14194302135749,48,Male,Closed,2021-11-15,Monday
INC_000452,Karnataka,District_6,Assault,2023,2,11,8.744999701212837,89.41783554851193,50,Male,Closed,2023-02-11,Saturday
INC_000453,Andhra Pradesh,District_24,Vandalism,2019,1,26,16.25170018463108,69.85004213135434,56,Female,Open,2019-01-26,Saturday
INC_000454,Punjab,District_33,Rape,2022,11,3,20.847977483790963,79.229471095096,47,Male,Under Investigation,2022-11-03,Thursday
INC_000455,Maharashtra,District_49,Fraud,2021,11,3,25.896072388431033,76.20019825474286,63,Male,Closed,2021-11-03,Wednesday
INC_000456,Haryana,District_29,Domestic Violence,2019,5,16,32.648820584592954,76.83022230626688,54,Female,Under Investigation,2019-05-16,Thursday
INC_000457,Karnataka,District_43,Assault,2023,2,5,13.691125784478803,96.50545950708633,68,Male,Closed,2023-02-05,Sunday
INC_000458,Bihar,District_22,Cybercrime,2018,2,21,11.640943907055835,86.6405449909179,45,Female,Open,2018-02-21,Wednesday
INC_000459,Tamil Nadu,District_26,Fraud,2022,7,10,35.9409184767555,88.81260857601148,77,Male,Under Investigation,2022-07-10,Sunday
INC_000460,Madhya Pradesh,District_28,Burglary,2020,8,19,11.133292221915806,96.32191148213526,48,Female,Under Investigation,2020-08-19,Wednesday
INC_000461,Maharashtra,District_21,Drug Offenses,2021,10,25,21.876241033108485,78.93885169127152,28,Male,Under Investigation,2021-10-25,Monday
INC_000462,West Bengal,District_49,Assault,2019,8,4,24.981348135005753,91.25336488513138,40,Male,Under Investigation,2019-08-04,Sunday
INC_000463,Bihar,District_7,Murder,2018,4,19,23.69985820631571,80.60139793583036,74,Male,Closed,2018-04-19,Thursday
INC_000464,Punjab,District_17,Fraud,2020,1,11,10.494932553955353,93.21647648263442,19,Female,Closed,2020-01-11,Saturday
INC_000465,Karnataka,District_20,Cybercrime,2019,11,2,9.653780506104962,73.2390686980278,57,Male,Under Investigation,2019-11-02,Saturday
INC_000466,Rajasthan,District_41,Burglary,2019,7,10,11.059019396370035,95.48289913486411,58,Male,Closed,2019-07-10,Wednesday
INC_000467,Maharashtra,District_49,Rape,2020,1,11,24.982042832305762,74.34437954391551,44,Female,Under Investigation,2020-01-11,Saturday
INC_000468,Tamil Nadu,District_20,Vandalism,2018,11,25,23.78600174139531,77.46039470244702,52,Female,Under Investigation,2018-11-25,Sunday
INC_000469,Uttar Pradesh,District_22,Murder,2023,4,20,14.778482969065584,89.92957478909663,19,Male,Open,2023-04-20,Thursday
INC_000470,Odisha,District_28,Fraud,2018,8,16,26.495450113522153,79.41889910539679,56,Male,Under Investigation,2018-08-16,Thursday
INC_000471,Telangana,District_40,Drug Offenses,2022,2,19,31.781957559613833,85.63812992622695,54,Male,Closed,2022-02-19,Saturday
INC_000472,Bihar,District_49,Vandalism,2021,6,23,9.205789835551219,80.89263153101342,38,Male,Under Investigation,2021-06-23,Wednesday
INC_000473,Gujarat,District_7,Murder,2020,6,24,22.44576836289323,89.52872817560367,75,Female,Open,2020-06-24,Wednesday
INC_000474,Telangana,District_1,Burglary,2023,12,11,27.99000195097802,74.62160631868971,22,Male,Closed,2023-12-11,Monday
INC_000475,Tamil Nadu,District_32,Murder,2020,9,14,15.317045885020924,69.69528162986943,69,Male,Open,2020-09-14,Monday
INC_000476,Andhra Pradesh,District_13,Vandalism,2020,5,2,16.925356253501324,76.69795252671892,62,Female,Open,2020-05-02,Saturday
INC_000477,Haryana,District_30,Robbery,2018,10,23,25.79549918669213,81.75495128118447,38,Male,Under Investigation,2018-10-23,Tuesday
INC_000478,Andhra Pradesh,District_23,Domestic Violence,2021,4,28,34.040123509868366,72.87258151358768,46,Male,Open,2021-04-28,Wednesday
INC_000479,Uttar Pradesh,District_19,Kidnapping,2022,5,5,31.487808188784083,78.28912140003527,37,Male,Open,2022-05-05,Thursday
INC_000480,Bihar,District_32,Rape,2019,12,27,24.910776353887922,79.59950753051349,78,Female,Closed,2019-12-27,Friday
INC_000481,Gujarat,District_30,Burglary,2019,12,5,29.176429814960226,69.66436346695993,55,Female,Open,2019-12-05,Thursday
INC_000482,Rajasthan,District_29,Vandalism,2020,10,19,18.579851636026163,84.91591019734193,37,Male,Under Investigation,2020-10-19,Monday
INC_000483,Uttar Pradesh,District_49,Domestic Violence,2021,11,21,26.588000314863976,93.64595941116734,67,Male,Under Investigation,2021-11-21,Sunday
INC_000484,Bihar,District_45,Domestic Violence,2023,5,12,21.519266142699152,72.40054447563853,42,Female,Under Investigation,2023-05-12,Friday
INC_000485,Kerala,District_29,Murder,2018,8,18,13.508147957269266,85.33643238864391,19,Male,Open,2018-08-18,Saturday
INC_000486,Telangana,District_30,Kidnapping,2021,10,4,28.350409942440457,87.27743694241454,74,Male,Closed,2021-10-04,Monday
INC_000487,Uttar Pradesh,District_16,Domestic Violence,2021,12,22,24.137474483115838,80.16070573215936,49,Female,Under Investigation,2021-12-22,Wednesday
INC_000488,Telangana,District_40,Kidnapping,2018,8,17,18.40002587665415,88.33183003356383,43,Female,Open,2018-08-17,Friday
INC_000489,Maharashtra,District_19,Murder,2020,2,10,34.42883651228029,79.91121476123935,23,Female,Under Investigation,2020-02-10,Monday
INC_000490,Andhra Pradesh,District_18,Vandalism,2021,7,20,8.607089416975265,82.63448135134561,58,Male,Under Investigation,2021-07-20,Tuesday
INC_000491,Maharashtra,District_1,Drug Offenses,2019,8,6,17.157421386235384,68.21323829207839,74,Male,Closed,2019-08-06,Tuesday
INC_000492,Odisha,District_14,Robbery,2018,11,25,9.64956053555175,88.05988330990597,20,Male,Under Investigation,2018-11-25,Sunday
INC_000493,Kerala,District_47,Domestic Violence,2023,6,14,30.22929217042719,87.178937689397,50,Male,Closed,2023-06-14,Wednesday
INC_000494,Gujarat,District_2,Assault,2022,5,11,28.361116169299986,69.113625442464,18,Female,Open,2022-05-11,Wednesday
INC_000495,Rajasthan,District_28,Robbery,2020,11,11,17.609214343353194,78.67925311445886,68,Male,Under Investigation,2020-11-11,Wednesday
INC_000496,Punjab,District_49,Murder,2018,9,18,27.59422416400512,96.39192338295835,22,Male,Open,2018-09-18,Tuesday
INC_000497,Telangana,District_30,Rape,2022,3,27,19.482179559682546,80.20136031448989,30,Female,Open,2022-03-27,Sunday
INC_000498,Rajasthan,District_38,Assault,2022,12,23,29.931359951250595,82.55641674882341,36,Female,Open,2022-12-23,Friday
INC_000499,Telangana,District_4,Burglary,2023,10,22,21.171326219364474,94.38797458663184,29,Male,Under Investigation,2023-10-22,Sunday
INC_000500,Tamil Nadu,District_1,Robbery,2021,4,18,19.9561121071183,88.80059440010693,65,Female,Closed,2021-04-18,Sunday
INC_000501,Uttar Pradesh,District_8,Murder,2023,9,24,35.10716754916073,84.88003380260248,42,Female,Under Investigation,2023-09-24,Sunday
INC_000502,Odisha,District_29,Robbery,2021,6,23,15.275493896830307,91.13633575889111,74,Male,Open,2021-06-23,Wednesday
INC_000503,Andhra Pradesh,District_39,Domestic Violence,2021,8,11,11.492972859900398,93.06662172722322,68,Male,Closed,2021-08-11,Wednesday
INC_000504,Punjab,District_3,Vandalism,2018,7,21,24.951750284524287,81.24975408038074,52,Male,Open,2018-07-21,Saturday
INC_000505,Madhya Pradesh,District_32,Assault,2018,11,12,36.11033255624119,81.77814258302323,29,Male,Closed,2018-11-12,Monday
INC_000506,Telangana,District_10,Cybercrime,2020,2,5,18.95733719808841,79.19547713390324,47,Female,Under Investigation,2020-02-05,Wednesday
INC_000507,Rajasthan,District_10,Fraud,2021,3,23,9.799066145234665,96.03447806053535,22,Female,Closed,2021-03-23,Tuesday
INC_000508,Odisha,District_19,Robbery,2022,1,9,17.839852751977457,88.21782137442017,51,Male,Under Investigation,2022-01-09,Sunday
INC_000509,West Bengal,District_46,Burglary,2019,9,27,22.672017975267195,70.41346892003409,39,Male,Open,2019-09-27,Friday
INC_000510,Punjab,District_34,Burglary,2020,7,25,12.695767192334198,93.02582907607754,56,Female,Closed,2020-07-25,Saturday
INC_000511,West Bengal,District_33,Theft,2018,1,9,27.08496432363827,81.93623828425177,30,Male,Open,2018-01-09,Tuesday
INC_000512,Maharashtra,District_23,Robbery,2023,3,22,36.93473228129582,69.99386328625214,74,Male,Closed,2023-03-22,Wednesday
INC_000513,Andhra Pradesh,District_28,Fraud,2020,4,10,21.10044480346187,83.94180039973602,64,Male,Under Investigation,2020-04-10,Friday
INC_000514,Haryana,District_32,Drug Offenses,2020,4,22,18.28712814517617,80.09776409029536,71,Male,Closed,2020-04-22,Wednesday
INC_000515,Haryana,District_7,Domestic Violence,2020,5,19,19.620420838199532,93.45473274101613,20,Female,Closed,2020-05-19,Tuesday
INC_000516,Madhya Pradesh,District_29,Kidnapping,2020,3,1,11.339239173460832,73.91584350467224,77,Male,Under Investigation,2020-03-01,Sunday
INC_000517,Tamil Nadu,District_8,Vandalism,2019,3,7,33.61493444136049,91.96747367527331,70,Female,Under Investigation,2019-03-07,Thursday
INC_000518,Rajasthan,District_1,Fraud,2023,1,4,20.02994401011921,84.17297204437813,37,Male,Under Investigation,2023-01-04,Wednesday
INC_000519,Bihar,District_3,Kidnapping,2023,7,1,19.230957931320397,69.5836987931906,48,Male,Closed,2023-07-01,Saturday
INC_000520,Madhya Pradesh,District_24,Kidnapping,2023,11,15,27.131017914983754,96.18351373843905,22,Female,Open,2023-11-15,Wednesday
INC_000521,Uttar Pradesh,District_23,Cybercrime,2021,10,8,20.81896920700258,82.8658420789928,41,Male,Closed,2021-10-08,Friday
INC_000522,Uttar Pradesh,District_8,Theft,2022,1,12,26.798770595427534,76.4354287727159,57,Female,Closed,2022-01-12,Wednesday
INC_000523,Rajasthan,District_47,Fraud,2023,2,22,9.781942413792837,81.61279841768848,71,Male,Open,2023-02-22,Wednesday
INC_000524,Bihar,District_37,Fraud,2020,4,22,31.597976967944597,92.87787572200718,50,Male,Under Investigation,2020-04-22,Wednesday
INC_000525,Gujarat,District_3,Cybercrime,2020,4,18,35.27461463350268,76.84219060716684,25,Male,Closed,2020-04-18,Saturday
INC_000526,Tamil Nadu,District_33,Robbery,2023,5,15,26.81419619862219,73.5876154981143,41,Male,Open,2023-05-15,Monday
INC_000527,Odisha,District_28,Robbery,2023,11,17,35.68241193690551,71.74306616099557,67,Male,Under Investigation,2023-11-17,Friday
INC_000528,Telangana,District_47,Robbery,2020,2,14,12.391537116728935,76.63792255331613,37,Female,Under Investigation,2020-02-14,Friday
INC_000529,Bihar,District_8,Rape,2021,4,14,21.845069494930257,90.62139452416126,77,Female,Closed,2021-04-14,Wednesday
INC_000530,Haryana,District_34,Kidnapping,2018,1,18,25.45239528441797,81.67716459066258,33,Male,Under Investigation,2018-01-18,Thursday
INC_000531,Punjab,District_35,Rape,2018,2,20,24.870362775214414,74.59696650711265,67,Male,Under Investigation,2018-02-20,Tuesday
INC_000532,Gujarat,District_32,Theft,2023,1,18,19.642391593582254,72.81936498868272,69,Female,Open,2023-01-18,Wednesday
INC_000533,Telangana,District_24,Vandalism,2019,10,16,17.80444787162158,77.649154818801,29,Female,Open,2019-10-16,Wednesday
INC_000534,Telangana,District_14,Cybercrime,2023,10,1,11.677896653962145,95.25780681368556,30,Male,Under Investigation,2023-10-01,Sunday
INC_000535,Gujarat,District_32,Fraud,2023,4,23,19.360531066306066,77.9477746651107,62,Male,Open,2023-04-23,Sunday
INC_000536,Maharashtra,District_46,Domestic Violence,2018,4,27,12.71716363805907,96.65559820268443,59,Female,Under Investigation,2018-04-27,Friday
INC_000537,West Bengal,District_43,Kidnapping,2020,7,11,29.296604618274333,82.07168321719533,56,Male,Closed,2020-07-11,Saturday
INC_000538,Telangana,District_16,Rape,2023,10,15,14.056097129343108,73.19575363041437,42,Female,Open,2023-10-15,Sunday
INC_000539,Gujarat,District_4,Rape,2020,11,12,9.698393853251481,93.84306266201177,63,Male,Under Investigation,2020-11-12,Thursday
INC_000540,Bihar,District_37,Murder,2020,11,8,24.018617996699795,81.35030582090998,49,Female,Under Investigation,2020-11-08,Sunday
INC_000541,Gujarat,District_21,Rape,2019,9,22,25.261662248862645,88.58046896163121,79,Female,Open,2019-09-22,Sunday
INC_000542,Kerala,District_14,Vandalism,2020,9,20,33.28547877713466,96.5276359130654,41,Male,Open,2020-09-20,Sunday
INC_000543,Madhya Pradesh,District_31,Drug Offenses,2018,5,6,24.732466760112775,69.45508515927925,65,Female,Closed,2018-05-06,Sunday
INC_000544,Karnataka,District_48,Fraud,2021,10,3,18.018944757979924,70.80414223383944,64,Male,Under Investigation,2021-10-03,Sunday
INC_000545,Maharashtra,District_18,Drug Offenses,2021,1,28,31.287344564263297,88.89324550241993,61,Male,Closed,2021-01-28,Thursday
INC_000546,Andhra Pradesh,District_7,Fraud,2022,1,24,23.66808790243521,76.17292509556869,26,Male,Closed,2022-01-24,Monday
INC_000547,Karnataka,District_10,Cybercrime,2023,6,26,10.299128254304561,73.34474051155287,57,Male,Closed,2023-06-26,Monday
INC_000548,Madhya Pradesh,District_7,Fraud,2018,2,13,24.409666249084154,69.14149451477215,67,Female,Open,2018-02-13,Tuesday
INC_000549,Madhya Pradesh,District_33,Drug Offenses,2020,8,13,34.332537817228214,68.63355464759985,40,Male,Closed,2020-08-13,Thursday
INC_000550,Madhya Pradesh,District_23,Fraud,2021,9,2,19.493066139448395,90.46008249047394,67,Male,Open,2021-09-02,Thursday
INC_000551,Karnataka,District_21,Cybercrime,2018,4,5,16.593448255094202,71.89856939371695,30,Male,Open,2018-04-05,Thursday
INC_000552,Rajasthan,District_19,Cybercrime,2021,5,17,12.160614253522581,81.56389786316338,77,Male,Closed,2021-05-17,Monday
INC_000553,West Bengal,District_48,Theft,2020,11,6,12.391920136125362,85.57100764020501,76,Female,Closed,2020-11-06,Friday
INC_000554,Gujarat,District_19,Fraud,2021,8,2,20.55037304591275,80.42220221649654,49,Male,Under Investigation,2021-08-02,Monday
INC_000555,Punjab,District_36,Domestic Violence,2023,3,4,25.274714900684355,68.78609291775076,67,Female,Closed,2023-03-04,Saturday
INC_000556,West Bengal,District_29,Murder,2023,5,22,10.337846749918452,90.72154357504935,32,Female,Under Investigation,2023-05-22,Monday
INC_000557,Haryana,District_18,Robbery,2022,3,26,35.24748908172981,68.30488351170796,53,Female,Closed,2022-03-26,Saturday
INC_000558,Bihar,District_2,Burglary,2022,12,11,29.89887490591068,90.09480693694704,66,Male,Closed,2022-12-11,Sunday
INC_000559,Tamil Nadu,District_1,Cybercrime,2021,10,8,25.012093630226218,93.90583031985555,22,Male,Closed,2021-10-08,Friday
INC_000560,Rajasthan,District_47,Assault,2018,3,12,32.02472145723073,80.552357710658,39,Male,Closed,2018-03-12,Monday
INC_000561,Andhra Pradesh,District_5,Robbery,2023,3,8,10.325415947551285,83.53073171983615,33,Male,Under Investigation,2023-03-08,Wednesday
INC_000562,West Bengal,District_20,Vandalism,2018,12,11,21.82832745426061,81.83251838591195,58,Female,Under Investigation,2018-12-11,Tuesday
INC_000563,Punjab,District_11,Kidnapping,2018,7,22,26.27270067898824,79.28704994007973,27,Female,Closed,2018-07-22,Sunday
INC_000564,Uttar Pradesh,District_42,Fraud,2021,7,20,32.03093427743039,93.73531152574044,41,Male,Closed,2021-07-20,Tuesday
INC_000565,Madhya Pradesh,District_2,Drug Offenses,2018,7,8,30.720617241428762,93.92407180942972,35,Male,Under Investigation,2018-07-08,Sunday
INC_000566,Telangana,District_3,Burglary,2023,10,8,16.035008241688587,77.7386745746045,66,Male,Open,2023-10-08,Sunday
INC_000567,Haryana,District_23,Assault,2020,8,26,35.285524917216925,85.83702286642624,35,Male,Open,2020-08-26,Wednesday
INC_000568,Tamil Nadu,District_12,Robbery,2022,5,17,11.60602940149524,94.88031930223006,24,Male,Open,2022-05-17,Tuesday
INC_000569,Maharashtra,District_20,Fraud,2020,5,20,33.37887494001341,95.89969646929919,21,Male,Under Investigation,2020-05-20,Wednesday
INC_000570,Andhra Pradesh,District_5,Theft,2018,4,20,36.15726723853393,82.75981217223938,43,Male,Under Investigation,2018-04-20,Friday
INC_000571,Bihar,District_37,Kidnapping,2020,7,23,13.137452173456142,81.13191935324548,22,Female,Open,2020-07-23,Thursday
INC_000572,Tamil Nadu,District_38,Burglary,2023,10,16,28.939915861909775,76.08213516192725,77,Female,Open,2023-10-16,Monday
INC_000573,Madhya Pradesh,District_30,Murder,2023,4,14,9.168280044561955,95.8072843225219,72,Female,Closed,2023-04-14,Friday
INC_000574,Telangana,District_9,Theft,2018,2,11,19.757261929035494,72.14161482971315,33,Female,Under Investigation,2018-02-11,Sunday
INC_000575,Rajasthan,District_34,Assault,2021,4,7,22.972215676732546,84.81505770538402,52,Male,Under Investigation,2021-04-07,Wednesday
INC_000576,Telangana,District_44,Vandalism,2020,8,16,24.838711551379387,76.19395775804053,43,Male,Open,2020-08-16,Sunday
INC_000577,Karnataka,District_35,Burglary,2021,9,13,35.14218019920823,76.09124042008611,35,Male,Open,2021-09-13,Monday
INC_000578,Telangana,District_22,Theft,2021,3,27,27.495269931531645,79.74408903390946,46,Male,Under Investigation,2021-03-27,Saturday
INC_000579,Karnataka,District_44,Kidnapping,2019,7,15,21.957060585357873,96.96499513865399,40,Male,Closed,2019-07-15,Monday
INC_000580,Haryana,District_24,Murder,2018,12,24,31.48057605171079,69.59402289835484,70,Female,Open,2018-12-24,Monday
INC_000581,Rajasthan,District_17,Theft,2022,9,16,35.56545180767786,84.77771272790241,31,Male,Under Investigation,2022-09-16,Friday
INC_000582,Bihar,District_10,Rape,2023,11,27,8.639918311786435,70.39459258302304,32,Female,Under Investigation,2023-11-27,Monday
INC_000583,Odisha,District_30,Murder,2023,4,21,36.49311689542512,72.48110406972505,66,Male,Closed,2023-04-21,Friday
INC_000584,Madhya Pradesh,District_46,Assault,2018,10,23,10.49783203284673,80.74732531141406,50,Female,Closed,2018-10-23,Tuesday
INC_000585,Karnataka,District_23,Vandalism,2022,3,24,31.61721659879408,82.8033438090468,42,Male,Open,2022-03-24,Thursday
INC_000586,Maharashtra,District_32,Kidnapping,2023,5,9,16.129707823990962,75.5049798425712,38,Female,Open,2023-05-09,Tuesday
INC_000587,Telangana,District_17,Domestic Violence,2018,1,3,11.833210074862281,77.17725679535806,34,Male,Open,2018-01-03,Wednesday
INC_000588,Telangana,District_17,Fraud,2023,3,19,20.755813551701213,70.52204358742206,40,Male,Under Investigation,2023-03-19,Sunday
INC_000589,Maharashtra,District_14,Drug Offenses,2021,8,20,26.674740803980793,76.79337373148327,74,Male,Open,2021-08-20,Friday
INC_000590,Bihar,District_9,Drug Offenses,2020,11,5,19.047603505680776,96.03019474203577,60,Male,Under Investigation,2020-11-05,Thursday
INC_000591,Uttar Pradesh,District_40,Drug Offenses,2020,8,10,9.58239684019827,95.39651406850197,34,Female,Open,2020-08-10,Monday
INC_000592,Haryana,District_2,Burglary,2023,4,17,25.38437305010278,77.71147041397256,75,Male,Closed,2023-04-17,Monday
INC_000593,Gujarat,District_45,Assault,2019,2,15,34.16969500720957,84.55476415208409,31,Female,Closed,2019-02-15,Friday
INC_000594,Odisha,District_25,Kidnapping,2022,8,23,19.1132456124703,94.37826634221739,46,Male,Under Investigation,2022-08-23,Tuesday
INC_000595,Andhra Pradesh,District_39,Murder,2022,8,25,14.273650551293983,68.179330856586,37,Female,Closed,2022-08-25,Thursday
INC_000596,Punjab,District_9,Burglary,2022,10,8,20.834743032051648,91.50982353979016,47,Male,Under Investigation,2022-10-08,Saturday
INC_000597,Karnataka,District_22,Assault,2021,4,15,9.402518620414645,95.50271703087864,36,Male,Under Investigation,2021-04-15,Thursday
INC_000598,Maharashtra,District_43,Fraud,2022,3,21,31.79413994992797,70.64844629567315,70,Female,Closed,2022-03-21,Monday
INC_000599,Punjab,District_46,Rape,2020,2,14,31.963883517555416,72.68198289495471,56,Male,Under Investigation,2020-02-14,Friday
INC_000600,Rajasthan,District_4,Kidnapping,2021,9,20,25.052013439459223,95.86164278036931,73,Male,Closed,2021-09-20,Monday
INC_000601,Bihar,District_26,Drug Offenses,2018,1,28,18.239983779213297,83.58866416557004,30,Female,Open,2018-01-28,Sunday
INC_000602,Karnataka,District_29,Theft,2022,7,7,31.193717568927717,68.41170239967998,35,Male,Open,2022-07-07,Thursday
INC_000603,Gujarat,District_45,Domestic Violence,2022,5,21,24.08592371886265,75.47132796414235,40,Female,Closed,2022-05-21,Saturday
INC_000604,Punjab,District_34,Kidnapping,2018,8,23,31.95203694795047,81.04836655379692,79,Male,Closed,2018-08-23,Thursday
INC_000605,Rajasthan,District_23,Cybercrime,2022,4,12,26.3123049849076,88.09435841971826,63,Female,Closed,2022-04-12,Tuesday
INC_000606,Tamil Nadu,District_37,Vandalism,2018,7,17,30.74775872317112,89.26165096596719,50,Female,Closed,2018-07-17,Tuesday
INC_000607,Madhya Pradesh,District_11,Assault,2021,5,17,25.358326803315038,96.86722387483823,56,Female,Open,2021-05-17,Monday
INC_000608,Telangana,District_6,Robbery,2020,5,10,20.01009097825432,76.33782478212902,57,Female,Under Investigation,2020-05-10,Sunday
INC_000609,Tamil Nadu,District_18,Fraud,2018,9,19,35.78042993785799,83.60838295418579,35,Male,Under Investigation,2018-09-19,Wednesday
INC_000610,Karnataka,District_21,Rape,2019,9,14,23.6923009214865,83.46638288792855,26,Male,Open,2019-09-14,Saturday
INC_000611,Gujarat,District_42,Fraud,2018,9,11,25.547596037675614,79.76371252396989,50,Female,Under Investigation,2018-09-11,Tuesday
INC_000612,Odisha,District_36,Kidnapping,2022,12,2,14.394141543027729,72.90569492143018,49,Male,Open,2022-12-02,Friday
INC_000613,Punjab,District_41,Robbery,2021,6,18,26.143872893391016,96.34624033233143,78,Male,Under Investigation,2021-06-18,Friday
INC_000614,Haryana,District_38,Cybercrime,2023,6,7,24.576621835005373,92.746198413331,71,Male,Closed,2023-06-07,Wednesday
INC_000615,Madhya Pradesh,District_34,Murder,2021,5,12,13.360313540463723,82.45165782053287,34,Female,Closed,2021-05-12,Wednesday
INC_000616,Karnataka,District_17,Theft,2023,9,26,9.728025823241168,85.49411725783686,36,Male,Closed,2023-09-26,Tuesday
INC_000617,Bihar,District_37,Robbery,2018,10,2,25.526420271728362,74.59057055323021,44,Male,Open,2018-10-02,Tuesday
INC_000618,Maharashtra,District_25,Assault,2020,8,27,30.147075811159297,83.76982504136066,23,Female,Open,2020-08-27,Thursday
INC_000619,Haryana,District_38,Drug Offenses,2019,7,20,23.17863975673824,88.15413386052279,52,Male,Under Investigation,2019-07-20,Saturday
INC_000620,Haryana,District_12,Cybercrime,2021,7,18,14.576406134269725,82.93984382321108,73,Female,Under Investigation,2021-07-18,Sunday
INC_000621,Haryana,District_23,Theft,2022,6,6,27.329137324098014,96.71826994696329,54,Female,Under Investigation,2022-06-06,Monday
INC_000622,West Bengal,District_42,Domestic Violence,2023,5,24,10.323066071678465,85.72890803118406,51,Female,Open,2023-05-24,Wednesday
INC_000623,Karnataka,District_22,Rape,2022,4,10,20.813177439256684,78.7582376651729,37,Male,Under Investigation,2022-04-10,Sunday
